name,Line_Item,figures,Period_Type,Period,Year,Report,State,url_1,index1,figure_type
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,552,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Online Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,553,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,554,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,555,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,556,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,557,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,558,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,559,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,560,not_figure
PARX CASINO,PARX CASINO,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,561,not_figure
PARX CASINO,Total Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,562,not_figure
PARX CASINO,Handle*,6965512,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,563,Total Sports Wagering
PARX CASINO,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,564,Total Sports Wagering
PARX CASINO,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,565,Total Sports Wagering
PARX CASINO,Gross Revenue (Taxable),369996,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,566,Total Sports Wagering
PARX CASINO,State Tax Due (34%),125799,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,567,Total Sports Wagering
PARX CASINO,Local Share Assessment (2%),7400,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,568,Total Sports Wagering
PARX CASINO,Retail Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,569,not_figure
PARX CASINO,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,570,Retail Sports Wagering
PARX CASINO,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,571,Retail Sports Wagering
PARX CASINO,State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,572,Retail Sports Wagering
PARX CASINO,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,573,Retail Sports Wagering
PARX CASINO,Online Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,574,not_figure
PARX CASINO,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,575,Online Sports Wagering
PARX CASINO,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,576,Online Sports Wagering
PARX CASINO,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,577,Online Sports Wagering
PARX CASINO,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,578,Online Sports Wagering
PARX CASINO,State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,579,Online Sports Wagering
PARX CASINO,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,580,Online Sports Wagering
PARX CASINO,,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Parx,581,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,582,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Total Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,583,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,2601651,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,584,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,585,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,586,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),275877,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,587,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%),93798,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,588,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),5518,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,589,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Retail Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,590,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,591,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,592,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,593,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,594,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Online Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,595,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,596,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,597,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,598,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,599,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,600,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,601,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,602,not_figure
HARRAH'S,HARRAH'S,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,603,not_figure
HARRAH'S,Total Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,604,not_figure
HARRAH'S,Handle*,2951268,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,605,Total Sports Wagering
HARRAH'S,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,606,Total Sports Wagering
HARRAH'S,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,607,Total Sports Wagering
HARRAH'S,Gross Revenue (Taxable),137201,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,608,Total Sports Wagering
HARRAH'S,State Tax Due (34%),46648,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,609,Total Sports Wagering
HARRAH'S,Local Share Assessment (2%),2744,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,610,Total Sports Wagering
HARRAH'S,Retail Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,611,not_figure
HARRAH'S,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,612,Retail Sports Wagering
HARRAH'S,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,613,Retail Sports Wagering
HARRAH'S,State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,614,Retail Sports Wagering
HARRAH'S,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,615,Retail Sports Wagering
HARRAH'S,Online Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,616,not_figure
HARRAH'S,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,617,Online Sports Wagering
HARRAH'S,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,618,Online Sports Wagering
HARRAH'S,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,619,Online Sports Wagering
HARRAH'S,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,620,Online Sports Wagering
HARRAH'S,State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,621,Online Sports Wagering
HARRAH'S,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,622,Online Sports Wagering
HARRAH'S,,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Caesars,623,not_figure
VALLEY FORGE CASINO,VALLEY FORGE CASINO,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,624,not_figure
VALLEY FORGE CASINO,Total Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,625,not_figure
VALLEY FORGE CASINO,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,626,Total Sports Wagering
VALLEY FORGE CASINO,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,627,Total Sports Wagering
VALLEY FORGE CASINO,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,628,Total Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,629,Total Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,630,Total Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,631,Total Sports Wagering
VALLEY FORGE CASINO,Retail Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,632,not_figure
VALLEY FORGE CASINO,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,633,Retail Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,634,Retail Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,635,Retail Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,636,Retail Sports Wagering
VALLEY FORGE CASINO,Online Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,637,not_figure
VALLEY FORGE CASINO,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,638,Online Sports Wagering
VALLEY FORGE CASINO,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,639,Online Sports Wagering
VALLEY FORGE CASINO,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,640,Online Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,641,Online Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,642,Online Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,643,Online Sports Wagering
VALLEY FORGE CASINO,,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,644,not_figure
OAKS RACE AND SPORTSBOOK,OAKS RACE AND SPORTSBOOK,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,645,not_figure
OAKS RACE AND SPORTSBOOK,Total Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,646,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,647,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,648,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,649,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,650,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,651,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,652,Total Sports Wagering
OAKS RACE AND SPORTSBOOK,Retail Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,653,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,654,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,655,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,656,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Local Share Assessment (2%),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,657,Retail Sports Wagering
OAKS RACE AND SPORTSBOOK,Online Sports Wagering,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,658,not_figure
OAKS RACE AND SPORTSBOOK,Handle*,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,659,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Revenue,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,660,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Promotional Credits,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,661,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,Gross Revenue (Taxable),,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,662,Online Sports Wagering
OAKS RACE AND SPORTSBOOK,State Tax Due (34%) ,,Monthly,Feb,2019,MONTHLY Sports Wagering Report,PA,none,663,Online Sports Wagering
HOLLYWOOD CASINO,HOLLYWOOD CASINO,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,664,Online Sports Wagering
HOLLYWOOD CASINO,Total Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,665,not_figure
HOLLYWOOD CASINO,Handle*,5337483,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,666,Total Sports Wagering
HOLLYWOOD CASINO,Revenue,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,667,Total Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,668,Total Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),521864,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,669,Total Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),177434,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,670,Total Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),10437,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,671,Total Sports Wagering
HOLLYWOOD CASINO,Retail Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,672,not_figure
HOLLYWOOD CASINO,Handle*,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,673,Retail Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,674,Retail Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,675,Retail Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,676,Retail Sports Wagering
HOLLYWOOD CASINO,Online Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,677,not_figure
HOLLYWOOD CASINO,Handle*,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,678,Online Sports Wagering
HOLLYWOOD CASINO,Revenue,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,679,Online Sports Wagering
HOLLYWOOD CASINO,Promotional Credits,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,680,Online Sports Wagering
HOLLYWOOD CASINO,Gross Revenue (Taxable),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,681,Online Sports Wagering
HOLLYWOOD CASINO,State Tax Due (34%),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,682,Online Sports Wagering
HOLLYWOOD CASINO,Local Share Assessment (2%),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,683,Online Sports Wagering
HOLLYWOOD CASINO,,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Barstool,684,not_figure
RIVERS - PITTSBURGH,RIVERS,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,685,not_figure
RIVERS - PITTSBURGH,Total Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,686,not_figure
RIVERS - PITTSBURGH,Handle*,11901967,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,687,Total Sports Wagering
RIVERS - PITTSBURGH,Revenue,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,688,Total Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,689,Total Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),1344398,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,690,Total Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),457095,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,691,Total Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),26888,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,692,Total Sports Wagering
RIVERS - PITTSBURGH,Retail Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,693,not_figure
RIVERS - PITTSBURGH,Handle*,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,694,Retail Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,695,Retail Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,696,Retail Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,697,Retail Sports Wagering
RIVERS - PITTSBURGH,Online Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,698,not_figure
RIVERS - PITTSBURGH,Handle*,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,699,Online Sports Wagering
RIVERS - PITTSBURGH,Revenue,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,700,Online Sports Wagering
RIVERS - PITTSBURGH,Promotional Credits,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,701,Online Sports Wagering
RIVERS - PITTSBURGH,Gross Revenue (Taxable),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,702,Online Sports Wagering
RIVERS - PITTSBURGH,State Tax Due (34%),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,703,Online Sports Wagering
RIVERS - PITTSBURGH,Local Share Assessment (2%),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,704,Online Sports Wagering
RIVERS - PITTSBURGH,,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,BetRivers,705,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),SUGARHOUSE CASINO,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,706,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Total Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,707,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,9223827,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,708,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,709,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,710,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),1237301,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,711,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%),420682,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,712,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),24746,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,713,Total Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Retail Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,714,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,715,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,716,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,717,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,718,Retail Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Online Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,719,not_figure
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Handle*,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,720,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Revenue,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,721,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Promotional Credits,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,722,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Gross Revenue (Taxable),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,723,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),State Tax Due (34%) ,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,724,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),Local Share Assessment (2%),,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,725,Online Sports Wagering
RIVERS - PHILADELPHIA (FORMERLY SUGARHOUSE),,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,SugarHouse,726,not_figure
PARX CASINO,PARX CASINO,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Parx,727,not_figure
PARX CASINO,Total Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Parx,728,not_figure
PARX CASINO,Handle*,7965932,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Parx,729,Total Sports Wagering
PARX CASINO,Revenue,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Parx,730,Total Sports Wagering
PARX CASINO,Promotional Credits,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Parx,731,Total Sports Wagering
PARX CASINO,Gross Revenue (Taxable),984339,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Parx,732,Total Sports Wagering
PARX CASINO,State Tax Due (34%),334675,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Parx,733,Total Sports Wagering
PARX CASINO,Local Share Assessment (2%),19687,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Parx,734,Total Sports Wagering
PARX CASINO,Retail Sports Wagering,,Monthly,Mar,2019,MONTHLY Sports Wagering Report,PA,Parx,735,not_figure
